"Date","Period","OperationalLessIndustrial","Industrial"
37274,5,3619.524458,1188.475542
37274,6,3500.625664,1141.374336
37274,7,3331.61066,1184.38934
37274,8,3272.451946,1175.548054
37274,9,3352.496884,1127.503116
37274,10,3366.371384,1179.628616
37274,11,3617.883126,1144.116874
37274,12,3778.917958,1197.082042
37274,13,4134.033286,1211.966714
37274,14,4412.750016,1211.249984
37274,15,4388.427974,1163.572026
37274,16,4442.41441,1221.58559
37274,17,4485.77041,1234.22959
37274,18,4579.610078,1160.389922
37274,19,4533.84293,1226.15707
37274,20,4600.259384,1217.740616
37274,21,4637.35811,1220.64189
37274,22,4645.40312,1222.59688
37274,23,4654.971976,1217.028024
37274,24,4646.682508,1227.317492
37274,25,4761.503514,1168.496486
37274,26,4711.120038,1212.879962
37274,27,4768.197602,1173.802398
37274,28,4717.654782,1230.345218
37274,29,4755.535522,1172.464478
37274,30,4716.561672,1235.438328
37274,31,4712.383568,1229.616432
37274,32,4752.38201,1243.61799
37274,33,4712.931338,1235.068662
37274,34,4737.515042,1172.484958
37274,35,4552.968478,1215.031522
37274,36,4386.644572,1237.355428
37274,37,4228.46871,1221.53129
37274,38,4146.9232,1167.0768
37274,39,4057.341488,1170.658512
37274,40,4015.104536,1224.895464
37274,41,4005.07656,1218.92344
37274,42,3989.769494,1170.230506
37274,43,3796.58425,1225.41575
37274,44,3679.85204,1216.14796
37274,45,3629.474282,1220.525718
37274,46,3569.610894,1204.389106
37274,47,3975.984324,1212.015676
37274,48,3902.036518,1227.963482
37275,1,3780.265144,1209.734856
37275,2,3657.94203,1148.05797
37275,3,3968.007718,1151.992282
37275,4,3760.939854,1215.060146
37275,5,3551.781382,1218.218618
37275,6,3381.87731,1200.12269
37275,7,3236.834354,1213.165646
37275,8,3224.268346,1167.731654
37275,9,3143.835632,1204.164368
37275,10,3147.445336,1208.554664
37275,11,3264.97971,1171.02029
37275,12,3264.305326,1203.694674
37275,13,3475.745528,1146.254472
37275,14,3548.69449,1207.30551
37275,15,3646.112662,1161.887338
37275,16,3718.063314,1195.936686
37275,17,3818.4983,1219.5017
37275,18,3973.596498,1154.403502
37275,19,4000.902462,1149.097538
37275,20,4065.222118,1142.777882
37275,21,4130.589594,1141.410406
37275,22,4190.580764,1203.419236
37275,23,4224.244648,1201.755352
37275,24,4241.710454,1212.289546
37275,25,4324.354018,1151.645982
37275,26,4328.019692,1145.980308
37275,27,4356.67932,1199.32068
37275,28,4351.290228,1224.709772
37275,29,4454.26442,1161.73558
37275,30,4431.815168,1204.184832
37275,31,4542.065936,1137.934064
37275,32,4580.039904,1183.960096
37275,33,4576.213494,1187.786506
37275,34,4650.021858,1145.978142
37275,35,4589.778128,1180.221872
37275,36,4575.552906,1154.447094
37275,37,4441.419116,1200.580884
37275,38,4369.619078,1148.380922
37275,39,4204.116916,1205.883084
37275,40,4180.180298,1177.819702
37275,41,4225.919758,1178.080242
37275,42,4133.116078,1184.883922
37275,43,4056.205846,1147.794154
37275,44,3850.780278,1191.219722
37275,45,3763.222416,1202.777584
37275,46,3712.894116,1189.105884
37275,47,4025.570304,1136.429696
37275,48,3902.91938,1183.08062
37276,1,3708.849248,1181.150752
37276,2,3569.802438,1172.197562
37276,3,3813.795354,1206.204646
37276,4,3727.843088,1154.156912
37276,5,3512.595034,1151.404966
37276,6,3361.600308,1140.399692
37276,7,3176.525328,1199.474672
37276,8,3105.259258,1170.740742
37276,9,3042.371062,1203.628938
37276,10,3027.647788,1202.352212
37276,11,3088.441008,1151.558992
37276,12,3048.832778,1187.167222
37276,13,3144.696486,1181.303514
37276,14,3261.545764,1198.454236
37276,15,3306.16425,1189.83575
37276,16,3435.113474,1200.886526
37276,17,3568.755282,1193.244718
37276,18,3794.262434,1135.737566
37276,19,3915.349488,1202.650512
37276,20,4071.817866,1200.182134
37276,21,4214.933088,1189.066912
37276,22,4308.465384,1187.534616
37276,23,4444.404712,1151.595288
37276,24,4467.132386,1206.867614
37276,25,4537.592178,1196.407822
37276,26,4559.058786,1190.941214
37276,27,4515.379964,1191.620036
37276,28,4461.44804,1198.55196
37276,29,4366.826858,1201.173142
37276,30,4271.103514,1204.896486
37276,31,4260.792326,1181.207674
37276,32,4201.992522,1204.007478
37276,33,4205.800594,1152.199406
37276,34,4134.59098,1197.40902
37276,35,4086.852578,1197.147422
37276,36,4076.14414,1151.85586
37276,37,3941.247004,1204.752996
37276,38,3945.627818,1148.372182
37276,39,3876.76926,1189.23074
37276,40,3979.33923,1150.66077
37276,41,3948.855782,1209.144218
37276,42,3859.883482,1222.116518
37276,43,3789.843198,1154.156802
37276,44,3648.336538,1155.663462
37276,45,3558.825272,1161.174728
37276,46,3464.839278,1195.160722
37276,47,3806.191134,1197.808866
37276,48,3748.61627,1219.38373
37277,1,3651.095226,1178.904774
37277,2,3489.372656,1214.627344
37277,3,3833.392978,1210.607022
37277,4,3737.68313,1148.31687
37277,5,3571.682096,1132.317904
37277,6,3359.409714,1184.590286
37277,7,3303.292192,1132.707808
37277,8,3218.735594,1189.264406
37277,9,3266.167842,1187.832158
37277,10,3383.30917,1204.69083
37277,11,3631.245946,1200.754054
37277,12,3933.257694,1146.742306
37277,13,4258.378462,1195.621538
37277,14,4539.681604,1206.318396
37277,15,4593.193882,1152.806118
37277,16,4688.538308,1149.461692
37277,17,4729.42623,1208.57377
37277,18,4771.5708,1206.4292
37277,19,4794.75244,1211.24756
37277,20,4830.170024,1201.829976
37277,21,4882.476692,1159.523308
37277,22,4913.972074,1144.027926
37277,23,4832.807924,1199.192076
37277,24,4811.765924,1210.234076
37277,25,4832.784344,1201.215656
37277,26,4884.11015,1133.88985
37277,27,4808.497198,1187.502802
37277,28,4813.955396,1148.044604
37277,29,4751.677624,1198.322376
37277,30,4725.885612,1214.114388
37277,31,4728.960624,1211.039376
37277,32,4717.24182,1210.75818
37277,33,4755.288534,1202.711466
37277,34,4696.300492,1209.699508
37277,35,4677.016486,1146.983514
37277,36,4489.317714,1184.682286
37277,37,4343.399836,1134.600164
37277,38,4185.459684,1126.540316
37277,39,4114.859586,1141.140414
37277,40,4117.703648,1178.296352
37277,41,4126.055948,1147.944052
37277,42,3969.917264,1202.082736
37277,43,3826.839772,1197.160228
37277,44,3714.463722,1195.536278
37277,45,3634.192302,1205.807698
37277,46,3628.186986,1199.813014
37277,47,4012.482262,1187.517738
37277,48,4048.692446,1127.307554
37278,1,3853.824572,1178.175428
37278,2,3704.988744,1181.011256
37278,3,4010.47534,1177.52466
37278,4,3873.044868,1188.955132
37278,5,3729.901924,1122.098076
37278,6,3496.312968,1171.687032
37278,7,3422.45714,1127.54286
37278,8,3324.543276,1167.456724
37278,9,3350.720648,1105.279352
37278,10,3402.700628,1103.299372
37278,11,3663.304178,1108.695822
37278,12,3949.293082,1108.706918
37278,13,4281.337324,1110.662676
37278,14,4569.273592,1110.726408
37278,15,4555.95848,1122.04152
37278,16,4628.731446,1125.268554
37278,17,4730.752872,1119.247128
37278,18,4772.359336,1121.640664
37278,19,4783.049042,1130.950958
37278,20,4819.207434,1136.792566
37278,21,4828.653698,1137.346302
37278,22,4845.341878,1134.658122
37278,23,4827.416088,1130.583912
37278,24,4800.575944,1133.424056
37278,25,4825.619882,1134.380118
37278,26,4807.526144,1140.473856
37278,27,4803.536634,1142.463366
37278,28,4778.27224,1133.72776
37278,29,4755.43985,1132.56015
37278,30,4748.217556,1129.782444
37278,31,4745.237058,1120.762942
37278,32,4745.721708,1122.278292
37278,33,4733.897126,1130.102874
37278,34,4672.8511,1131.1489
37278,35,4504.341616,1139.658384
37278,36,4370.121718,1141.878282
37278,37,4217.746864,1144.253136
37278,38,4143.411612,1146.588388
37278,39,4089.902968,1156.097032
37278,40,4125.937198,1154.062802
37278,41,4101.721218,1150.278782
37278,42,4010.232978,1149.767022
37278,43,3845.860384,1202.139616
37278,44,3676.74471,1205.25529
37278,45,3635.191212,1158.808788
37278,46,3593.566918,1158.433082
37278,47,3979.019934,1140.980066
37278,48,3970.69826,1145.30174
37279,1,3830.676932,1139.323068
37279,2,3709.37192,1152.62808
37279,3,3951.552234,1190.447766
37279,4,3898.537344,1133.462656
37279,5,3612.492594,1175.507406
37279,6,3468.225744,1179.774256
37279,7,3336.138308,1189.861692
37279,8,3347.721036,1126.278964
37279,9,3307.401922,1190.598078
37279,10,3398.234184,1195.765816
37279,11,3650.056884,1201.943116
37279,12,3934.837426,1147.162574
37279,13,4260.486008,1191.513992
37279,14,4544.3972,1173.6028
37279,15,4486.88944,1209.11056
37279,16,4510.458102,1211.541898
37279,17,4601.684532,1208.315468
37279,18,4617.282422,1210.717578
37279,19,4667.061222,1206.938778
37279,20,4733.225916,1160.774084
37279,21,4747.615884,1160.384116
37279,22,4702.026034,1210.973966
37279,23,4756.140944,1153.859056
37279,24,4690.831588,1225.168412
37279,25,4758.236418,1197.763582
37279,26,4759.588308,1224.411692
37279,27,4757.742872,1238.257128
37279,28,4763.790856,1226.209144
37279,29,4779.596056,1178.403944
37279,30,4786.835192,1179.164808
37279,31,4744.38823,1233.61177
37279,32,4735.866416,1234.133584
37279,33,4716.237244,1233.762756
37279,34,4622.200256,1219.799744
37279,35,4505.931778,1166.068222
37279,36,4292.033158,1225.966842
37279,37,4144.460326,1159.539674
37279,38,3990.327894,1207.672106
37279,39,3887.74809,1226.25191
37279,40,3960.95162,1215.04838
37279,41,4107.252112,1184.747888
37279,42,4073.212128,1178.787872
37279,43,3882.09951,1225.90049
37279,44,3763.996178,1220.003822
37279,45,3666.633238,1215.366762
37279,46,3606.438056,1215.561944
37279,47,4053.279148,1152.720852
37279,48,3963.638488,1200.361512
37280,1,3813.718892,1200.281108
37280,2,3686.760966,1185.239034
37280,3,3967.979156,1186.020844
37280,4,3872.866858,1193.133142
37280,5,3698.367442,1141.632558
37280,6,3503.46152,1190.53848
37280,7,3414.571626,1133.428374
37280,8,3361.025636,1132.974364
37280,9,3347.769444,1132.230556
37280,10,3447.243126,1152.756874
37280,11,3680.431208,1155.568792
37280,12,3898.56182,1161.43818
37280,13,4257.525528,1168.474472
37280,14,4518.66565,1167.33435
37280,15,4463.226598,1166.773402
37280,16,4523.337032,1164.662968
37280,17,4605.080666,1170.919334
37280,18,4615.615548,1176.384452
37280,19,4647.256266,1184.743734
37280,20,4687.65965,1162.34035
37280,21,4701.905848,1156.094152
37280,22,4726.306834,1153.693166
37280,23,4707.409286,1152.590714
37280,24,4704.820366,1173.179634
37280,25,4770.607788,1171.392212
37280,26,4799.427858,1184.572142
37280,27,4810.623898,1161.376102
37280,28,4828.969982,1191.030018
37280,29,4831.603162,1192.396838
37280,30,4847.942552,1182.057448
37280,31,4866.061688,1181.938312
37280,32,4887.876766,1188.123234
37280,33,4844.00075,1221.99925
37280,34,4861.106784,1170.893216
37280,35,4667.565334,1226.434666
37280,36,4523.349376,1196.650624
37280,37,4389.176262,1174.823738
37280,38,4225.09113,1224.90887
37280,39,4171.500632,1172.499368
37280,40,4206.483548,1227.516452
37280,41,4247.437144,1234.562856
37280,42,4168.253542,1241.746458
37280,43,3990.388884,1241.611116
37280,44,3871.683836,1194.316164
37280,45,3773.987916,1194.012084
37280,46,3670.048534,1233.951466
37280,47,4115.519276,1184.480724
37280,48,4067.70141,1172.29859
37281,1,3909.896496,1172.103504
37281,2,3749.19147,1170.80853
37281,3,4072.640018,1167.359982
37281,4,3939.39788,1164.60212
37281,5,3688.889212,1191.110788
37281,6,3554.330998,1163.669002
37281,7,3374.024132,1215.975868
37281,8,3353.835566,1210.164434
37281,9,3350.623978,1223.376022
37281,10,3503.290398,1172.709602
37281,11,3694.458204,1225.541796
37281,12,3899.270158,1224.729842
37281,13,4260.784544,1219.215456
37281,14,4501.52391,1228.47609
37281,15,4533.925538,1238.074462
37281,16,4623.467524,1250.532476
37281,17,4810.820228,1227.179772
37281,18,4854.391902,1247.608098
37281,19,5012.453644,1187.546356
37281,20,5094.651136,1203.348864
37281,21,5201.808078,1236.191922
37281,22,5283.376646,1260.623354
37281,23,5377.590618,1202.409382
37281,24,5380.08554,1259.91446
37281,25,5551.27277,1218.72723
37281,26,5561.269902,1258.730098
37281,27,5613.181606,1236.818394
37281,28,5662.414566,1253.585434
37281,29,5635.94365,1268.05635
37281,30,5684.651938,1261.348062
37281,31,5717.41,1258.59
37281,32,5766.436344,1263.563656
37281,33,5695.102094,1258.897906
37281,34,5592.380258,1245.619742
37281,35,5395.24822,1192.75178
37281,36,5096.024058,1241.975942
37281,37,4888.85887,1199.14113
37281,38,4609.308138,1242.691862
37281,39,4519.051214,1232.948786
37281,40,4531.026406,1174.973594
37281,41,4462.086202,1199.913798
37281,42,4376.963776,1177.036224
37281,43,4183.816798,1176.183202
37281,44,4018.52007,1147.47993
37281,45,3853.150374,1212.849626
37281,46,3845.501914,1156.498086
37281,47,4152.406154,1185.593846
37281,48,4109.849524,1186.150476
37282,1,3932.376982,1141.623018
37282,2,3761.777,1142.223
37282,3,4004.123022,1191.876978
37282,4,3919.99205,1140.00795
37282,5,3636.253978,1185.746022
37282,6,3484.798016,1157.201984
37282,7,3273.027938,1194.972062
37282,8,3261.404892,1128.595108
37282,9,3179.923486,1182.076514
37282,10,3247.47116,1122.52884
37282,11,3292.164548,1183.835452
37282,12,3340.558814,1175.441186
37282,13,3562.47739,1123.52261
37282,14,3664.794296,1189.205704
37282,15,3751.430764,1212.569236
37282,16,3900.93794,1195.06206
37282,17,4092.058024,1193.941976
37282,18,4234.707192,1143.292808
37282,19,4353.048406,1138.951594
37282,20,4453.234012,1154.765988
37282,21,4542.836492,1135.163508
37282,22,4622.163052,1151.836948
37282,23,4696.572552,1151.427448
37282,24,4776.652892,1149.347108
37282,25,4795.227698,1196.772302
37282,26,4876.123364,1153.876636
37282,27,4965.17956,1146.82044
37282,28,4941.227464,1160.772536
37282,29,5044.740824,1141.259176
37282,30,5030.357426,1193.642574
37282,31,5106.618542,1143.381458
37282,32,5128.207374,1183.792626
37282,33,5105.896444,1192.103556
37282,34,5174.435944,1133.564056
37282,35,4998.57263,1191.42737
37282,36,4809.06148,1184.93852
37282,37,4543.391838,1178.608162
37282,38,4414.437136,1133.562864
37282,39,4251.91807,1194.08193
37282,40,4215.00849,1182.99151
37282,41,4208.072062,1185.927938
37282,42,4089.51968,1180.48032
37282,43,3995.386358,1128.613642
37282,44,3816.541314,1137.458686
37282,45,3721.408228,1186.591772
37282,46,3654.607986,1195.392014
37282,47,3982.295344,947.704656
37282,48,3848.12921,975.87079
37283,1,3668.679482,1169.320518
37283,2,3508.735778,1199.264222
37283,3,3799.972238,1196.027762
37283,4,3729.080766,1140.919234
37283,5,3429.993918,1196.006082
37283,6,3266.258746,1187.741254
37283,7,3146.845536,1189.154464
37283,8,3062.593372,1185.406628
37283,9,3081.893002,1144.106998
37283,10,3033.149432,1194.850568
37283,11,3083.065452,1178.934548
37283,12,3139.794392,1130.205608
37283,13,3163.03578,1188.96422
37283,14,3284.682262,1195.317738
37283,15,3293.992738,1196.007262
37283,16,3423.42536,1152.57464
37283,17,3493.54424,1186.45576
37283,18,3586.944,1165.056
37283,19,3666.689058,1177.310942
37283,20,3700.794232,1171.205768
37283,21,3806.700024,1125.299976
37283,22,3808.083788,1175.916212
37283,23,3850.05581,1171.94419
37283,24,3930.279034,1123.720966
37283,25,3901.567678,1166.432322
37283,26,3898.716004,1167.283996
37283,27,3949.013652,1120.986348
37283,28,3870.215584,1175.784416
37283,29,3945.996626,1114.003374
37283,30,3899.404944,1166.595056
37283,31,4007.502148,1116.497852
37283,32,4003.83558,1172.16442
37283,33,3986.224852,1177.775148
37283,34,4084.304554,1119.695446
37283,35,3997.71184,1166.28816
37283,36,3930.654036,1185.345964
37283,37,3917.18426,1174.81574
37283,38,3891.18098,1168.81902
37283,39,3919.894908,1174.105092
37283,40,3915.979078,1172.020922
37283,41,3945.31158,1122.68842
37283,42,3816.125474,1175.874526
37283,43,3733.992686,1124.007314
37283,44,3607.670976,1172.329024
37283,45,3562.225256,1177.774744
37283,46,3576.11374,1125.88626
37283,47,3841.894914,1164.105086
37283,48,3782.73484,1165.26516
37284,1,3605.86792,1184.13208
37284,2,3445.72934,1168.27066
37284,3,3773.908498,1172.091502
37284,4,3616.938708,1169.061292
37284,5,3420.96027,1173.03973
37284,6,3253.514042,1172.485958
37284,7,3097.81587,1176.18413
37284,8,3042.835994,1169.164006
37284,9,3008.676604,1173.323396
37284,10,3019.94683,1174.05317
37284,11,3123.776192,1174.223808
37284,12,3157.96055,1172.03945
37284,13,3252.79371,1173.20629
37284,14,3322.50012,1171.49988
37284,15,3318.036022,1121.963978
37284,16,3328.218432,1163.781568
37284,17,3405.878486,1162.121514
37284,18,3517.841732,1118.158268
37284,19,3530.927368,1123.072632
37284,20,3581.156218,1124.843782
37284,21,3610.163614,1127.836386
37284,22,3629.393312,1126.606688
37284,23,3665.6223,1128.3777
37284,24,3614.034376,1127.965624
37284,25,3612.034712,1127.965288
37284,26,3586.882042,1181.117958
37284,27,3689.279358,1130.720642
37284,28,3650.741508,1177.258492
37284,29,3680.999412,1181.000588
37284,30,3739.758394,1180.241606
37284,31,3792.26551,1171.73449
37284,32,3871.533106,1180.466894
37284,33,3918.333346,1143.666654
37284,34,3958.851778,1169.148222
37284,35,3889.18678,1192.81322
37284,36,3812.74572,1181.25428
37284,37,3697.647794,1170.352206
37284,38,3628.774752,1179.225248
37284,39,3561.352122,1190.647878
37284,40,3635.73404,1188.26596
37284,41,3724.196504,1207.803496
37284,42,3676.92843,1181.07157
37284,43,3556.43404,1189.56596
37284,44,3441.591412,1182.408588
37284,45,3392.543098,1173.456902
37284,46,3360.10461,1193.89539
37284,47,3743.811104,1196.188896
37284,48,3778.13556,1175.86444
37285,1,3616.779168,1191.220832
37285,2,3514.762384,1163.237616
37285,3,3803.65889,1182.34111
37285,4,3687.637642,1178.362358
